ticket_id,customer_id,product_id,initial_employee_id,status
TCK_082216,CUST_02815,PROD_009,EMP_038,closed
TCK_082217,CUST_02234,PROD_013,EMP_073,closed
TCK_082218,CUST_00119,PROD_013,EMP_043,closed
TCK_082219,CUST_02940,PROD_013,EMP_081,closed
TCK_082220,CUST_07520,PROD_009,EMP_063,open
TCK_082221,CUST_00340,PROD_002,EMP_004,closed
TCK_082222,CUST_05533,PROD_006,EMP_049,closed
TCK_082223,CUST_03319,PROD_009,EMP_050,closed
TCK_082224,CUST_06868,PROD_007,EMP_015,closed
TCK_082225,CUST_05143,PROD_009,EMP_003,closed
TCK_082226,CUST_07763,PROD_013,EMP_042,closed
TCK_082227,CUST_01669,PROD_003,EMP_072,closed
TCK_082228,CUST_03973,PROD_008,EMP_058,closed
TCK_082229,CUST_00857,PROD_011,EMP_040,closed
TCK_082230,CUST_00442,PROD_005,EMP_065,open
TCK_082231,CUST_05889,PROD_006,EMP_014,closed
TCK_082232,CUST_03736,PROD_006,EMP_044,closed
TCK_082233,CUST_05416,PROD_005,EMP_032,closed
TCK_082234,CUST_04633,PROD_009,EMP_050,closed
TCK_082235,CUST_03904,PROD_013,EMP_079,open
TCK_082236,CUST_05483,PROD_010,EMP_040,closed
TCK_082237,CUST_02337,PROD_006,EMP_084,closed
TCK_082238,CUST_05279,PROD_006,EMP_051,closed
TCK_082239,CUST_03579,PROD_001,EMP_064,closed
TCK_082240,CUST_05523,PROD_002,EMP_037,closed
TCK_082241,CUST_03665,PROD_001,EMP_060,closed
TCK_082242,CUST_02494,PROD_012,EMP_014,closed
TCK_082243,CUST_01544,PROD_001,EMP_076,closed
TCK_082244,CUST_00361,PROD_004,EMP_049,closed
TCK_082245,CUST_03747,PROD_010,EMP_085,closed
TCK_082246,CUST_03681,PROD_003,EMP_006,closed
TCK_082247,CUST_05557,PROD_011,EMP_023,closed
TCK_082248,CUST_00547,PROD_011,EMP_017,closed
TCK_082249,CUST_07065,PROD_007,EMP_021,closed
TCK_082250,CUST_01181,PROD_002,EMP_097,closed
TCK_082251,CUST_01483,PROD_010,EMP_075,closed
TCK_082252,CUST_04999,PROD_005,EMP_007,closed
TCK_082253,CUST_02406,PROD_012,EMP_057,closed
TCK_082254,CUST_07569,PROD_012,EMP_035,closed
TCK_082255,CUST_02018,PROD_012,EMP_005,closed
TCK_082256,CUST_06206,PROD_005,EMP_046,closed
TCK_082257,CUST_06112,PROD_011,EMP_102,closed
TCK_082258,CUST_00424,PROD_012,EMP_022,closed
TCK_082259,CUST_02200,PROD_011,EMP_035,closed
TCK_082260,CUST_00502,PROD_004,EMP_057,closed
TCK_082261,CUST_06053,PROD_009,EMP_037,closed
TCK_082262,CUST_05692,PROD_008,EMP_081,closed
TCK_082263,CUST_04605,PROD_008,EMP_083,closed
TCK_082264,CUST_05587,PROD_001,EMP_054,closed
TCK_082265,CUST_05335,PROD_006,EMP_026,closed
TCK_082266,CUST_05472,PROD_001,EMP_095,open
TCK_082267,CUST_05758,PROD_006,EMP_035,closed
TCK_082268,CUST_02957,PROD_008,EMP_037,closed
TCK_082269,CUST_00727,PROD_011,EMP_054,closed
TCK_082270,CUST_04517,PROD_012,EMP_017,closed
TCK_082271,CUST_01702,PROD_009,EMP_006,closed
TCK_082272,CUST_00536,PROD_012,EMP_037,closed
TCK_082273,CUST_00482,PROD_004,EMP_060,closed
TCK_082274,CUST_01797,PROD_002,EMP_039,open
TCK_082275,CUST_04861,PROD_006,EMP_021,closed
TCK_082276,CUST_03666,PROD_013,EMP_091,closed
TCK_082277,CUST_01217,PROD_006,EMP_092,closed
TCK_082278,CUST_06927,PROD_004,EMP_078,closed
TCK_082279,CUST_05797,PROD_010,EMP_012,closed
TCK_082280,CUST_04369,PROD_007,EMP_022,closed
TCK_082281,CUST_04684,PROD_011,EMP_068,closed
TCK_082282,CUST_01025,PROD_011,EMP_022,closed
TCK_082283,CUST_05302,PROD_012,EMP_032,closed
TCK_082284,CUST_03492,PROD_010,EMP_068,closed
TCK_082285,CUST_03505,PROD_012,EMP_068,closed
TCK_082286,CUST_02307,PROD_005,EMP_075,open
TCK_082287,CUST_04953,PROD_008,EMP_102,open
TCK_082288,CUST_00727,PROD_001,EMP_039,open
TCK_082289,CUST_06517,PROD_005,EMP_058,closed
TCK_082290,CUST_00793,PROD_012,EMP_060,closed
TCK_082291,CUST_02619,PROD_013,EMP_038,closed
TCK_082292,CUST_06863,PROD_013,EMP_091,closed
TCK_082293,CUST_07288,PROD_013,EMP_077,closed
TCK_082294,CUST_04841,PROD_004,EMP_071,closed
TCK_082295,CUST_02491,PROD_004,EMP_101,closed
TCK_082296,CUST_06526,PROD_006,EMP_095,closed
TCK_082297,CUST_00683,PROD_002,EMP_079,closed
TCK_082298,CUST_02492,PROD_005,EMP_006,closed
TCK_082299,CUST_02570,PROD_012,EMP_035,closed
TCK_082300,CUST_06995,PROD_009,EMP_085,open
TCK_082301,CUST_07517,PROD_002,EMP_101,closed
TCK_082302,CUST_02236,PROD_010,EMP_022,closed
TCK_082303,CUST_02182,PROD_001,EMP_083,closed
TCK_082304,CUST_00028,PROD_005,EMP_058,closed
TCK_082305,CUST_00115,PROD_008,EMP_006,open
TCK_082306,CUST_04925,PROD_012,EMP_032,closed
TCK_082307,CUST_04005,PROD_001,EMP_026,closed
TCK_082308,CUST_03277,PROD_001,EMP_067,closed
TCK_082309,CUST_06506,PROD_003,EMP_062,closed
TCK_082310,CUST_01694,PROD_011,EMP_009,open
TCK_082311,CUST_00003,PROD_006,EMP_036,closed
TCK_082312,CUST_00948,PROD_013,EMP_099,closed
TCK_082313,CUST_02014,PROD_005,EMP_033,closed
TCK_082314,CUST_06280,PROD_006,EMP_022,open
TCK_082315,CUST_00928,PROD_013,EMP_052,closed
TCK_082316,CUST_02971,PROD_006,EMP_053,closed
TCK_082317,CUST_02854,PROD_010,EMP_055,closed
TCK_082318,CUST_04396,PROD_013,EMP_064,closed
TCK_082319,CUST_01956,PROD_007,EMP_095,closed
TCK_082320,CUST_07799,PROD_008,EMP_010,open
TCK_082321,CUST_06005,PROD_010,EMP_076,open
TCK_082322,CUST_02141,PROD_011,EMP_002,open
TCK_082323,CUST_03477,PROD_004,EMP_006,closed
TCK_082324,CUST_05644,PROD_010,EMP_066,closed
TCK_082325,CUST_06478,PROD_013,EMP_065,open
TCK_082326,CUST_01092,PROD_007,EMP_053,closed
TCK_082327,CUST_06898,PROD_009,EMP_069,closed
TCK_082328,CUST_04180,PROD_003,EMP_053,closed
TCK_082329,CUST_00216,PROD_009,EMP_076,closed
TCK_082330,CUST_00497,PROD_005,EMP_010,closed
TCK_082331,CUST_02619,PROD_006,EMP_093,closed
TCK_082332,CUST_04410,PROD_008,EMP_091,closed
TCK_082333,CUST_00735,PROD_003,EMP_096,closed
TCK_082334,CUST_07902,PROD_009,EMP_091,closed
TCK_082335,CUST_00646,PROD_012,EMP_013,closed
TCK_082336,CUST_03966,PROD_007,EMP_077,closed
TCK_082337,CUST_00724,PROD_001,EMP_084,closed
TCK_082338,CUST_06254,PROD_001,EMP_015,closed
TCK_082339,CUST_01245,PROD_008,EMP_049,closed
TCK_082340,CUST_06852,PROD_004,EMP_078,closed
TCK_082341,CUST_06450,PROD_009,EMP_003,closed
TCK_082342,CUST_01013,PROD_013,EMP_012,closed
TCK_082343,CUST_04472,PROD_005,EMP_015,closed
TCK_082344,CUST_05904,PROD_003,EMP_025,closed
TCK_082345,CUST_00420,PROD_012,EMP_008,closed
TCK_082346,CUST_05812,PROD_003,EMP_082,closed
TCK_082347,CUST_04078,PROD_013,EMP_053,open
TCK_082348,CUST_05527,PROD_011,EMP_026,closed
TCK_082349,CUST_01640,PROD_011,EMP_056,closed
TCK_082350,CUST_06023,PROD_006,EMP_026,closed
TCK_082351,CUST_05079,PROD_011,EMP_002,closed
TCK_082352,CUST_03342,PROD_007,EMP_031,closed
TCK_082353,CUST_06869,PROD_012,EMP_083,closed
TCK_082354,CUST_02852,PROD_004,EMP_041,closed
TCK_082355,CUST_05631,PROD_001,EMP_067,closed
TCK_082356,CUST_05228,PROD_005,EMP_004,open
TCK_082357,CUST_07853,PROD_010,EMP_078,closed
TCK_082358,CUST_01753,PROD_007,EMP_030,closed
TCK_082359,CUST_00357,PROD_011,EMP_053,closed
TCK_082360,CUST_00126,PROD_013,EMP_014,closed
TCK_082361,CUST_05618,PROD_013,EMP_060,closed
TCK_082362,CUST_07872,PROD_005,EMP_038,closed
TCK_082363,CUST_07604,PROD_006,EMP_067,closed
TCK_082364,CUST_01953,PROD_006,EMP_022,closed
TCK_082365,CUST_06987,PROD_011,EMP_002,closed
TCK_082366,CUST_01517,PROD_001,EMP_028,closed
TCK_082367,CUST_06544,PROD_003,EMP_049,closed
TCK_082368,CUST_05792,PROD_010,EMP_010,closed
TCK_082369,CUST_05118,PROD_008,EMP_036,closed
TCK_082370,CUST_03962,PROD_005,EMP_037,closed
TCK_082371,CUST_07655,PROD_001,EMP_040,closed
TCK_082372,CUST_01978,PROD_008,EMP_012,closed
TCK_082373,CUST_07186,PROD_003,EMP_052,closed
TCK_082374,CUST_05273,PROD_013,EMP_086,closed
TCK_082375,CUST_05961,PROD_013,EMP_015,open
TCK_082376,CUST_02606,PROD_006,EMP_078,closed
TCK_082377,CUST_05801,PROD_012,EMP_036,open
TCK_082378,CUST_02341,PROD_002,EMP_074,closed
TCK_082379,CUST_06444,PROD_004,EMP_086,closed
TCK_082380,CUST_02675,PROD_009,EMP_028,closed
TCK_082381,CUST_04489,PROD_013,EMP_063,closed
TCK_082382,CUST_06423,PROD_013,EMP_043,closed
TCK_082383,CUST_04210,PROD_011,EMP_068,closed
TCK_082384,CUST_06136,PROD_010,EMP_091,open
TCK_082385,CUST_05733,PROD_011,EMP_066,closed
TCK_082386,CUST_04100,PROD_009,EMP_093,closed
TCK_082387,CUST_06578,PROD_006,EMP_024,closed
TCK_082388,CUST_04389,PROD_009,EMP_030,closed
TCK_082389,CUST_02162,PROD_013,EMP_052,open
TCK_082390,CUST_00116,PROD_002,EMP_037,closed
TCK_082391,CUST_03929,PROD_012,EMP_019,closed
TCK_082392,CUST_07484,PROD_013,EMP_051,closed
TCK_082393,CUST_03103,PROD_002,EMP_096,open
TCK_082394,CUST_00457,PROD_005,EMP_054,open
TCK_082395,CUST_02501,PROD_001,EMP_094,closed
TCK_082396,CUST_00233,PROD_003,EMP_099,closed
TCK_082397,CUST_07090,PROD_002,EMP_025,open
TCK_082398,CUST_07235,PROD_005,EMP_006,closed
TCK_082399,CUST_03892,PROD_002,EMP_043,closed
TCK_082400,CUST_03929,PROD_010,EMP_061,closed
TCK_082401,CUST_07546,PROD_008,EMP_071,open
TCK_082402,CUST_00290,PROD_001,EMP_065,closed
TCK_082403,CUST_00526,PROD_007,EMP_029,closed
TCK_082404,CUST_03105,PROD_012,EMP_095,open
TCK_082405,CUST_02596,PROD_008,EMP_064,closed
TCK_082406,CUST_01586,PROD_006,EMP_081,open
TCK_082407,CUST_01703,PROD_013,EMP_057,open
TCK_082408,CUST_00296,PROD_004,EMP_102,closed
TCK_082409,CUST_03057,PROD_004,EMP_074,closed
TCK_082410,CUST_02035,PROD_002,EMP_049,closed
TCK_082411,CUST_01299,PROD_005,EMP_099,open
TCK_082412,CUST_05459,PROD_009,EMP_023,closed
TCK_082413,CUST_04482,PROD_004,EMP_044,closed
TCK_082414,CUST_02666,PROD_008,EMP_075,closed
TCK_082415,CUST_04778,PROD_003,EMP_060,closed
TCK_082416,CUST_07471,PROD_010,EMP_066,closed
TCK_082417,CUST_07506,PROD_009,EMP_030,closed
TCK_082418,CUST_04128,PROD_005,EMP_050,closed
TCK_082419,CUST_03624,PROD_003,EMP_049,closed
TCK_082420,CUST_00109,PROD_003,EMP_027,closed
TCK_082421,CUST_07642,PROD_002,EMP_072,open
TCK_082422,CUST_07130,PROD_003,EMP_045,open
TCK_082423,CUST_06909,PROD_006,EMP_100,closed
TCK_082424,CUST_03039,PROD_013,EMP_026,closed
TCK_082425,CUST_03497,PROD_007,EMP_083,closed
TCK_082426,CUST_07035,PROD_004,EMP_021,closed
TCK_082427,CUST_03386,PROD_008,EMP_097,closed
TCK_082428,CUST_00706,PROD_012,EMP_004,closed
TCK_082429,CUST_06326,PROD_001,EMP_053,closed
TCK_082430,CUST_04208,PROD_006,EMP_001,closed
TCK_082431,CUST_01803,PROD_003,EMP_100,open
TCK_082432,CUST_05166,PROD_002,EMP_007,closed
TCK_082433,CUST_02840,PROD_007,EMP_026,closed
TCK_082434,CUST_03198,PROD_007,EMP_051,closed
TCK_082435,CUST_04971,PROD_002,EMP_084,closed
TCK_082436,CUST_03153,PROD_013,EMP_016,closed
TCK_082437,CUST_04940,PROD_010,EMP_081,open
TCK_082438,CUST_07999,PROD_005,EMP_021,open
TCK_082439,CUST_02665,PROD_005,EMP_086,closed
TCK_082440,CUST_06391,PROD_003,EMP_052,closed
TCK_082441,CUST_03416,PROD_008,EMP_053,closed
TCK_082442,CUST_02477,PROD_001,EMP_039,closed
TCK_082443,CUST_03520,PROD_011,EMP_078,closed
TCK_082444,CUST_05443,PROD_004,EMP_049,closed
TCK_082445,CUST_07585,PROD_012,EMP_009,open
TCK_082446,CUST_01219,PROD_001,EMP_071,closed
TCK_082447,CUST_04204,PROD_009,EMP_034,closed
TCK_082448,CUST_04704,PROD_008,EMP_009,closed
TCK_082449,CUST_04710,PROD_006,EMP_001,closed
TCK_082450,CUST_04256,PROD_012,EMP_082,closed
TCK_082451,CUST_01625,PROD_012,EMP_049,closed
TCK_082452,CUST_04823,PROD_013,EMP_092,closed
TCK_082453,CUST_07380,PROD_005,EMP_019,closed
TCK_082454,CUST_00775,PROD_012,EMP_033,closed
TCK_082455,CUST_00547,PROD_004,EMP_033,closed
TCK_082456,CUST_06203,PROD_011,EMP_021,closed
TCK_082457,CUST_01887,PROD_008,EMP_027,closed
TCK_082458,CUST_06465,PROD_013,EMP_094,closed
TCK_082459,CUST_00212,PROD_013,EMP_069,closed
TCK_082460,CUST_02631,PROD_010,EMP_077,closed
TCK_082461,CUST_04450,PROD_009,EMP_050,closed
TCK_082462,CUST_04188,PROD_012,EMP_081,closed
TCK_082463,CUST_05979,PROD_006,EMP_066,closed
TCK_082464,CUST_00057,PROD_006,EMP_031,open
TCK_082465,CUST_03535,PROD_010,EMP_029,closed
TCK_082466,CUST_02065,PROD_005,EMP_087,open
TCK_082467,CUST_06831,PROD_001,EMP_063,closed
TCK_082468,CUST_01743,PROD_011,EMP_017,closed
TCK_082469,CUST_05188,PROD_003,EMP_016,closed
TCK_082470,CUST_07383,PROD_005,EMP_054,closed
TCK_082471,CUST_05187,PROD_010,EMP_079,closed
TCK_082472,CUST_01544,PROD_013,EMP_015,closed
TCK_082473,CUST_06789,PROD_009,EMP_032,open
TCK_082474,CUST_06239,PROD_002,EMP_049,closed
TCK_082475,CUST_02676,PROD_009,EMP_006,closed
TCK_082476,CUST_04151,PROD_012,EMP_049,closed
TCK_082477,CUST_01059,PROD_011,EMP_015,closed
TCK_082478,CUST_06849,PROD_001,EMP_050,closed
TCK_082479,CUST_06409,PROD_007,EMP_053,closed
TCK_082480,CUST_00544,PROD_007,EMP_068,closed
TCK_082481,CUST_01209,PROD_009,EMP_072,closed
TCK_082482,CUST_07484,PROD_006,EMP_031,closed
TCK_082483,CUST_07524,PROD_001,EMP_036,closed
TCK_082484,CUST_07746,PROD_013,EMP_080,closed
TCK_082485,CUST_00126,PROD_004,EMP_028,closed
TCK_082486,CUST_03825,PROD_002,EMP_027,closed
TCK_082487,CUST_01839,PROD_003,EMP_063,closed
TCK_082488,CUST_02046,PROD_013,EMP_091,closed
TCK_082489,CUST_01287,PROD_003,EMP_019,closed
TCK_082490,CUST_05860,PROD_005,EMP_058,closed
TCK_082491,CUST_07904,PROD_012,EMP_101,closed
TCK_082492,CUST_01427,PROD_003,EMP_100,closed
TCK_082493,CUST_01833,PROD_008,EMP_074,closed
TCK_082494,CUST_07321,PROD_009,EMP_023,open
TCK_082495,CUST_05891,PROD_010,EMP_001,closed
TCK_082496,CUST_03223,PROD_003,EMP_076,closed
TCK_082497,CUST_04392,PROD_005,EMP_051,closed
TCK_082498,CUST_05265,PROD_009,EMP_009,closed
TCK_082499,CUST_02010,PROD_010,EMP_007,closed
TCK_082500,CUST_02262,PROD_002,EMP_050,closed
TCK_082501,CUST_02980,PROD_007,EMP_074,closed
TCK_082502,CUST_05611,PROD_001,EMP_016,closed
TCK_082503,CUST_07100,PROD_006,EMP_083,closed
TCK_082504,CUST_00802,PROD_006,EMP_025,closed
TCK_082505,CUST_03911,PROD_010,EMP_045,closed
TCK_082506,CUST_03637,PROD_008,EMP_066,closed
TCK_082507,CUST_04492,PROD_004,EMP_043,closed
TCK_082508,CUST_01878,PROD_012,EMP_012,closed
TCK_082509,CUST_01589,PROD_011,EMP_036,closed
TCK_082510,CUST_07482,PROD_006,EMP_046,closed
TCK_082511,CUST_07884,PROD_001,EMP_093,closed
TCK_082512,CUST_04833,PROD_010,EMP_018,closed
TCK_082513,CUST_06755,PROD_009,EMP_019,closed
TCK_082514,CUST_03774,PROD_003,EMP_003,open
TCK_082515,CUST_01559,PROD_005,EMP_006,open
TCK_082516,CUST_04105,PROD_001,EMP_093,closed
TCK_082517,CUST_03241,PROD_009,EMP_047,closed
TCK_082518,CUST_05761,PROD_007,EMP_088,closed
TCK_082519,CUST_06031,PROD_008,EMP_039,closed
TCK_082520,CUST_07559,PROD_003,EMP_093,open
TCK_082521,CUST_04361,PROD_012,EMP_087,open
TCK_082522,CUST_00858,PROD_002,EMP_016,open
TCK_082523,CUST_01408,PROD_001,EMP_091,closed
TCK_082524,CUST_00763,PROD_013,EMP_005,closed
TCK_082525,CUST_00248,PROD_008,EMP_083,closed
TCK_082526,CUST_01769,PROD_005,EMP_016,open
TCK_082527,CUST_04655,PROD_004,EMP_029,closed
TCK_082528,CUST_05423,PROD_001,EMP_046,closed
TCK_082529,CUST_01435,PROD_002,EMP_013,closed
TCK_082530,CUST_04271,PROD_007,EMP_050,closed
TCK_082531,CUST_03014,PROD_003,EMP_037,closed
TCK_082532,CUST_04724,PROD_005,EMP_046,closed
TCK_082533,CUST_03798,PROD_005,EMP_026,closed
TCK_082534,CUST_03342,PROD_009,EMP_074,closed
TCK_082535,CUST_02638,PROD_006,EMP_094,closed
TCK_082536,CUST_03111,PROD_001,EMP_064,closed
TCK_082537,CUST_02927,PROD_001,EMP_022,closed
TCK_082538,CUST_01814,PROD_007,EMP_028,closed
TCK_082539,CUST_05235,PROD_009,EMP_012,closed
TCK_082540,CUST_06733,PROD_008,EMP_037,closed
TCK_082541,CUST_04472,PROD_004,EMP_010,closed
TCK_082542,CUST_07168,PROD_006,EMP_073,closed
TCK_082543,CUST_05860,PROD_006,EMP_057,closed
TCK_082544,CUST_05042,PROD_012,EMP_063,closed
TCK_082545,CUST_01510,PROD_012,EMP_013,closed
TCK_082546,CUST_02955,PROD_010,EMP_095,closed
TCK_082547,CUST_06550,PROD_006,EMP_008,closed
TCK_082548,CUST_01927,PROD_012,EMP_023,closed
TCK_082549,CUST_02316,PROD_001,EMP_028,closed
TCK_082550,CUST_04960,PROD_004,EMP_098,closed
TCK_082551,CUST_07822,PROD_012,EMP_031,closed
TCK_082552,CUST_03792,PROD_013,EMP_087,closed
TCK_082553,CUST_02032,PROD_012,EMP_035,closed
TCK_082554,CUST_06422,PROD_013,EMP_057,closed
TCK_082555,CUST_04047,PROD_007,EMP_068,closed
TCK_082556,CUST_06863,PROD_011,EMP_083,closed
TCK_082557,CUST_07485,PROD_007,EMP_095,closed
TCK_082558,CUST_05328,PROD_013,EMP_090,closed
TCK_082559,CUST_06314,PROD_001,EMP_056,closed
TCK_082560,CUST_03366,PROD_013,EMP_007,closed
TCK_082561,CUST_00672,PROD_002,EMP_089,closed
TCK_082562,CUST_02908,PROD_005,EMP_075,closed
TCK_082563,CUST_02640,PROD_010,EMP_009,closed
TCK_082564,CUST_01518,PROD_009,EMP_050,closed
TCK_082565,CUST_04060,PROD_001,EMP_033,closed
TCK_082566,CUST_01800,PROD_001,EMP_022,closed
TCK_082567,CUST_04508,PROD_007,EMP_003,closed
TCK_082568,CUST_02265,PROD_003,EMP_059,closed
TCK_082569,CUST_05591,PROD_005,EMP_066,closed
TCK_082570,CUST_00945,PROD_008,EMP_055,open
TCK_082571,CUST_05107,PROD_011,EMP_079,closed
TCK_082572,CUST_07966,PROD_007,EMP_101,open
TCK_082573,CUST_06829,PROD_001,EMP_082,closed
TCK_082574,CUST_05066,PROD_001,EMP_089,closed
TCK_082575,CUST_07389,PROD_010,EMP_080,closed
TCK_082576,CUST_04555,PROD_005,EMP_002,closed
TCK_082577,CUST_03716,PROD_008,EMP_035,closed
TCK_082578,CUST_05648,PROD_004,EMP_064,closed
TCK_082579,CUST_04210,PROD_003,EMP_038,closed
TCK_082580,CUST_06317,PROD_009,EMP_083,closed
TCK_082581,CUST_04810,PROD_002,EMP_011,closed
TCK_082582,CUST_02338,PROD_012,EMP_094,open
TCK_082583,CUST_02177,PROD_012,EMP_052,closed
TCK_082584,CUST_05515,PROD_006,EMP_087,closed
TCK_082585,CUST_00881,PROD_009,EMP_075,closed
TCK_082586,CUST_02920,PROD_002,EMP_090,closed
TCK_082587,CUST_06233,PROD_003,EMP_051,closed
TCK_082588,CUST_03202,PROD_010,EMP_091,closed
TCK_082589,CUST_00030,PROD_006,EMP_058,closed
TCK_082590,CUST_07197,PROD_006,EMP_086,closed
TCK_082591,CUST_07382,PROD_005,EMP_054,open
TCK_082592,CUST_07108,PROD_006,EMP_005,open
TCK_082593,CUST_07797,PROD_006,EMP_049,closed
TCK_082594,CUST_04963,PROD_013,EMP_027,closed
TCK_082595,CUST_03458,PROD_013,EMP_084,closed
TCK_082596,CUST_01453,PROD_007,EMP_102,open
TCK_082597,CUST_05301,PROD_007,EMP_070,open
TCK_082598,CUST_03200,PROD_009,EMP_002,closed
TCK_082599,CUST_03209,PROD_005,EMP_095,closed
TCK_082600,CUST_01480,PROD_004,EMP_088,open
TCK_082601,CUST_05349,PROD_011,EMP_102,closed
TCK_082602,CUST_03274,PROD_002,EMP_033,closed
TCK_082603,CUST_02358,PROD_011,EMP_050,closed
TCK_082604,CUST_06155,PROD_013,EMP_027,closed
TCK_082605,CUST_01262,PROD_010,EMP_056,closed
TCK_082606,CUST_01650,PROD_011,EMP_056,open
TCK_082607,CUST_00894,PROD_008,EMP_059,open
TCK_082608,CUST_05056,PROD_008,EMP_036,closed
TCK_082609,CUST_01891,PROD_006,EMP_013,closed
TCK_082610,CUST_01495,PROD_001,EMP_040,closed
TCK_082611,CUST_07082,PROD_010,EMP_092,closed
TCK_082612,CUST_06779,PROD_006,EMP_081,closed
TCK_082613,CUST_01460,PROD_010,EMP_088,closed
TCK_082614,CUST_02042,PROD_002,EMP_089,open
TCK_082615,CUST_02420,PROD_011,EMP_022,closed
TCK_082616,CUST_01216,PROD_011,EMP_006,closed
TCK_082617,CUST_06049,PROD_007,EMP_081,closed
TCK_082618,CUST_07038,PROD_005,EMP_015,closed
TCK_082619,CUST_07735,PROD_011,EMP_011,closed
TCK_082620,CUST_04854,PROD_005,EMP_049,closed
TCK_082621,CUST_00239,PROD_008,EMP_053,open
TCK_082622,CUST_00446,PROD_009,EMP_075,closed
TCK_082623,CUST_05125,PROD_001,EMP_070,closed
TCK_082624,CUST_06758,PROD_002,EMP_049,open
TCK_082625,CUST_03068,PROD_013,EMP_068,open
TCK_082626,CUST_07780,PROD_010,EMP_083,closed
TCK_082627,CUST_01701,PROD_002,EMP_015,closed
TCK_082628,CUST_01447,PROD_007,EMP_096,closed
TCK_082629,CUST_00665,PROD_010,EMP_077,open
TCK_082630,CUST_00430,PROD_005,EMP_064,closed
TCK_082631,CUST_03275,PROD_011,EMP_024,closed
TCK_082632,CUST_06239,PROD_007,EMP_042,open
TCK_082633,CUST_00516,PROD_012,EMP_061,closed
TCK_082634,CUST_02240,PROD_010,EMP_082,closed
TCK_082635,CUST_06860,PROD_003,EMP_026,closed
TCK_082636,CUST_06758,PROD_010,EMP_049,closed
TCK_082637,CUST_01775,PROD_003,EMP_059,closed
TCK_082638,CUST_00204,PROD_010,EMP_029,closed
TCK_082639,CUST_05220,PROD_001,EMP_080,open
TCK_082640,CUST_06454,PROD_007,EMP_079,closed
TCK_082641,CUST_01295,PROD_006,EMP_014,closed
TCK_082642,CUST_04350,PROD_002,EMP_040,closed
TCK_082643,CUST_00278,PROD_008,EMP_044,closed
TCK_082644,CUST_06811,PROD_005,EMP_083,open
TCK_082645,CUST_07371,PROD_007,EMP_066,closed
TCK_082646,CUST_04832,PROD_002,EMP_035,open
TCK_082647,CUST_06813,PROD_006,EMP_095,closed
TCK_082648,CUST_00802,PROD_010,EMP_022,open
TCK_082649,CUST_01735,PROD_009,EMP_004,closed
TCK_082650,CUST_00940,PROD_008,EMP_100,closed
TCK_082651,CUST_06817,PROD_005,EMP_048,closed
TCK_082652,CUST_04411,PROD_004,EMP_009,open
TCK_082653,CUST_02768,PROD_006,EMP_065,closed
TCK_082654,CUST_01046,PROD_009,EMP_068,closed
TCK_082655,CUST_07203,PROD_006,EMP_033,open
TCK_082656,CUST_01233,PROD_002,EMP_022,closed
TCK_082657,CUST_02346,PROD_006,EMP_041,open
TCK_082658,CUST_02425,PROD_010,EMP_088,closed
TCK_082659,CUST_00586,PROD_007,EMP_049,closed
TCK_082660,CUST_02117,PROD_012,EMP_037,closed
TCK_082661,CUST_03787,PROD_010,EMP_041,closed
TCK_082662,CUST_07176,PROD_008,EMP_017,closed
TCK_082663,CUST_06779,PROD_006,EMP_049,closed
TCK_082664,CUST_00125,PROD_009,EMP_098,closed
TCK_082665,CUST_05565,PROD_004,EMP_075,closed
TCK_082666,CUST_01330,PROD_011,EMP_063,closed
TCK_082667,CUST_05545,PROD_008,EMP_066,closed
TCK_082668,CUST_04517,PROD_002,EMP_075,closed
TCK_082669,CUST_00299,PROD_001,EMP_038,closed
TCK_082670,CUST_00193,PROD_002,EMP_048,closed
TCK_082671,CUST_00745,PROD_008,EMP_032,open
TCK_082672,CUST_01731,PROD_005,EMP_027,closed
TCK_082673,CUST_06016,PROD_009,EMP_023,closed
TCK_082674,CUST_01941,PROD_012,EMP_049,closed
TCK_082675,CUST_07364,PROD_001,EMP_044,closed
TCK_082676,CUST_00764,PROD_006,EMP_004,closed
TCK_082677,CUST_00236,PROD_009,EMP_043,closed
TCK_082678,CUST_06675,PROD_005,EMP_003,closed
TCK_082679,CUST_01219,PROD_004,EMP_029,closed
TCK_082680,CUST_05798,PROD_011,EMP_070,open
TCK_082681,CUST_04319,PROD_011,EMP_085,closed
TCK_082682,CUST_00425,PROD_010,EMP_094,closed
TCK_082683,CUST_01959,PROD_002,EMP_096,closed
TCK_082684,CUST_03016,PROD_001,EMP_099,closed
TCK_082685,CUST_01265,PROD_011,EMP_093,open
TCK_082686,CUST_05028,PROD_005,EMP_067,closed
TCK_082687,CUST_03403,PROD_013,EMP_060,open
TCK_082688,CUST_07306,PROD_006,EMP_084,closed
TCK_082689,CUST_03486,PROD_013,EMP_002,closed
TCK_082690,CUST_06072,PROD_008,EMP_029,closed
TCK_082691,CUST_01099,PROD_003,EMP_098,closed
TCK_082692,CUST_07821,PROD_011,EMP_069,closed
TCK_082693,CUST_06494,PROD_002,EMP_054,closed
TCK_082694,CUST_05585,PROD_008,EMP_050,closed
TCK_082695,CUST_07923,PROD_001,EMP_089,closed
TCK_082696,CUST_01528,PROD_003,EMP_096,closed
TCK_082697,CUST_05147,PROD_003,EMP_044,closed
TCK_082698,CUST_04723,PROD_011,EMP_012,closed
TCK_082699,CUST_03286,PROD_010,EMP_030,closed
